division,division_id,group,group_id,field,field_id
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te mātauranga tikanga Māori (Māori anthropology),451102
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te hoahoanga whare o te Māori (Māori architecture)  ,451103
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Ngā mahi tauhokohoko o te Māori (Māori commerce),451104
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,"Te whanaketanga ā-hapori, ā-rohe o te Māori (Māori community and regional development)",451105
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te rangahau kei rō hapori o te Māori (Māori community-based research),451106
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,"Te kāwana ā-hapori, whakatau take hoki o te Māori (Māori community governance and decision making)",451107
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te mātauranga taihara Māori (Māori criminology),451108
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Ngā tikanga Māori (Māori customary law)  ,451109
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te whakaharatau me te whakahaere hoahoa o te Māori (Māori design practice and management),451110
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te mātauranga ōhanga o te Māori (Māori economics),451111
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te ahumoni Māori (Māori finance),451112
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te mātauranga matawhenua ā-iwi me te tatauranga ā-iwi o te Māori (Māori human geography and demography),451113
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te ture Whenua (Māori land law),451114
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te ture me te tika Māori (Māori law and justice),451115
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Ngā ture Māori (Māori legislation),451116
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te whakahaere o te Māori (Māori management),451117
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te whakamākete o te Māori (Māori marketing),451118
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Ngā hinonga pāpori kaupapa atawhai o te Māori (Māori not-for-profit social enterprises),451119
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Ngā iwi Māori me te ture (Māori peoples and the law),451120
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Ngā tirohanga Māori (Māori perspectives),451121
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te whai wāhi me te whakakanohi taha tōrāngapū o te Māori (Māori political participation and representation),451122
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Ngā mahi tōrangapū Māori (Māori politics),451123
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Ngā ture rawa Māori (Māori resource law),451124
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te pāpātanga pāpori me te aromātai hōtaka o te Māori (Māori social impact and program evaluation),451125
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Ngā mahi tauwhiro me te tika pāpori o te Māori (Māori social work and social justice),451126
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Ngā mātai tikanga ā-iwi o te Māori (Māori sociological studies),451127
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te mātauranga pāpori o te Māori (Māori sociology),451128
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te mahi tāpoi Māori (Māori tourism),451129
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te Tiriti o Waitangi (The Treaty of Waitangi),451130
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,"Te whakamahere ā-tāone, ā-rohe o te Māori (Māori urban and regional planning)",451131
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,"Ngā tāngata, te porihanga me ngā hapori o te Māori kāore anō kia whakarōpūtia i wāhi kē (Māori peoples, society and community not elsewhere classified)",451199
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200,Te mātai arorangi me te mātai tuarangi o te Māori (Māori astronomy and cosmology),451201
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200,Ngā pūtaiao koiora o te Māori (Māori biological sciences),451202
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200,Te whakamahi me te hoahoa o te hangarau rorohiko o te Māori (Māori computing technology use and design),451203
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200,Te mana motuhake o ngā raraunga Māori (Māori data sovereignty),451204
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200,Te mātauranga pūkaha o te Māori (Māori engineering),451205
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200,Te mātai huingaira o te Māori (Māori genomics),451206
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200,Ngā pūnaha whakahaere mōhiohio me te mātauranga o te Māori (Māori information and knowledge management systems),451207
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200,Te wairua auaha o te Māori (Māori innovation) ,451208
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200,Ngā tikanga whakahaere mōhiotanga Māori (Māori knowledge management methods),451209
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200,"Ngā pūtaiao pāngarau, ōkiko, matū hoki - hāunga te mātai arorangi me te mātai tuarangi o te Māori (Māori mathematical, physical and chemical sciences - excl. astronomy and cosmology)",451210
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200,Te tukatuka reo noa o te Māori (Māori natural language processing),451211
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200,Ngā pūtaiao Māori kāore anō kia whakarōpūhia i wāhi kē (Māori sciences not elsewhere classified),451299
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300,Archaeology of New Guinea and Pacific Islands (excl. New Zealand),451301
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300,Conservation of Pacific Peoples heritage,451302
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300,Pacific Peoples artefacts,451303
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300,Pacific Peoples cultural history,451304
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300,Pacific Peoples culture,451305
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300,"Pacific Peoples curatorial, archives and museum studies",451306
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300,Pacific Peoples ethics,451307
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300,Pacific Peoples history,451308
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300,"Pacific Peoples land, culture and identity",451309
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300,Pacific Peoples linguistics and languages,451310
